,id,symbol,open,close,high,low,average,volume,value,ptVolume,ptValue,change,percentage,object,tradingDate
3158,BVH2014-08-26,BVH,38.672,40.119,40.209,38.672,39.559,371230,16251771900.0,0.0,0.0,1.447,3.74,adPrice,2014-08-26
3159,BVH2014-08-25,BVH,38.672,38.672,39.125,38.672,38.826,132270,5683547100.0,0.0,0.0,0.089,0.23,adPrice,2014-08-25
3160,BVH2014-08-22,BVH,38.672,38.583,38.943,38.583,38.817,78920,3390457090.0,0.0,0.0,-0.089,-0.23,adPrice,2014-08-22
3161,BVH2014-08-21,BVH,38.402,38.672,38.854,38.402,38.682,93920,4020928000.0,0.0,0.0,0.089,0.23,adPrice,2014-08-21
3162,BVH2014-08-20,BVH,38.583,38.583,38.854,38.402,38.609,70230,3000803070.0,0.0,0.0,0.181,0.47,adPrice,2014-08-20
3163,BVH2014-08-19,BVH,38.402,38.402,38.583,38.402,38.447,103200,4390782000.0,0.0,0.0,0.0,0.0,adPrice,2014-08-19
3164,BVH2014-08-18,BVH,37.858,38.402,38.583,37.858,38.402,114090,4848396800.0,0.0,0.0,0.544,1.44,adPrice,2014-08-18
3165,BVH2014-08-15,BVH,38.221,37.858,38.221,37.858,37.941,78620,3301342980.0,0.0,0.0,-0.273,-0.72,adPrice,2014-08-15
3166,BVH2014-08-14,BVH,37.68,38.131,38.131,37.68,37.95,137570,5777941000.0,0.0,0.0,0.181,0.48,adPrice,2014-08-14
3167,BVH2014-08-13,BVH,37.588,37.95,38.131,37.588,37.931,64690,2715746050.0,0.0,0.0,0.27,0.72,adPrice,2014-08-13
3168,BVH2014-08-12,BVH,38.312,37.68,38.312,37.408,37.696,94710,3951750910.0,0.0,0.0,-0.088,-0.23,adPrice,2014-08-12
3169,BVH2014-08-11,BVH,38.221,37.768,38.763,37.768,38.05,140180,5903286800.0,0.0,0.0,-0.724,-1.88,adPrice,2014-08-11
3170,BVH2014-08-08,BVH,38.854,38.492,39.305,38.492,38.656,63410,2712783870.0,0.0,0.0,-0.543,-1.39,adPrice,2014-08-08
3171,BVH2014-08-07,BVH,38.854,39.035,39.305,38.492,38.808,122790,5273937900.0,0.0,0.0,0.092,0.24,adPrice,2014-08-07
3172,BVH2014-08-06,BVH,39.758,38.943,40.3,38.943,39.974,208900,9241700400.0,0.0,0.0,-0.815,-2.05,adPrice,2014-08-06
3173,BVH2014-08-05,BVH,39.305,39.758,39.937,39.305,39.748,131370,5778417200.0,0.0,0.0,0.091,0.23,adPrice,2014-08-05
3174,BVH2014-08-04,BVH,38.402,39.667,39.758,38.402,39.45,344370,15035153400.0,0.0,0.0,1.265,3.29,adPrice,2014-08-04
3175,BVH2014-08-01,BVH,38.131,38.402,39.305,38.041,38.754,466270,19998234600.0,0.0,0.0,0.271,0.71,adPrice,2014-08-01
3176,BVH2014-07-31,BVH,36.865,38.131,38.492,36.865,38.004,113710,4782496800.0,0.0,0.0,1.084,2.93,adPrice,2014-07-31
3177,BVH2014-07-30,BVH,37.588,37.047,37.95,37.047,37.237,71280,2937689090.0,0.0,0.0,-0.903,-2.38,adPrice,2014-07-30
3178,BVH2014-07-29,BVH,37.228,37.95,37.95,36.594,37.488,107500,4459937800.0,0.0,0.0,0.812,2.19,adPrice,2014-07-29
3179,BVH2014-07-28,BVH,38.583,37.138,38.583,36.234,37.579,59670,2481668100.0,0.0,0.0,-1.445,-3.75,adPrice,2014-07-28
3180,BVH2014-07-25,BVH,38.583,38.583,39.486,38.312,39.043,463040,20005890000.0,0.0,0.0,0.181,0.47,adPrice,2014-07-25
3181,BVH2014-07-24,BVH,37.95,38.402,38.583,37.588,38.312,170690,7237350900.0,0.0,0.0,0.452,1.19,adPrice,2014-07-24
3182,BVH2014-07-23,BVH,38.041,37.95,38.041,37.498,37.815,61270,2564097020.0,0.0,0.0,0.0,0.0,adPrice,2014-07-23
3183,BVH2014-07-22,BVH,38.402,37.95,38.402,37.768,38.023,56130,2362032130.0,0.0,0.0,-0.452,-1.18,adPrice,2014-07-22
3184,BVH2014-07-21,BVH,38.492,38.402,38.763,38.041,38.474,205830,8763971600.0,0.0,0.0,-0.09,-0.23,adPrice,2014-07-21
3185,BVH2014-07-18,BVH,37.498,38.492,38.854,37.498,38.257,247140,10464478200.0,0.0,0.0,0.542,1.43,adPrice,2014-07-18
3186,BVH2014-07-17,BVH,38.131,37.95,38.312,37.588,37.796,92960,3888333060.0,0.0,0.0,-0.181,-0.47,adPrice,2014-07-17
3187,BVH2014-07-16,BVH,38.402,38.131,38.672,37.95,38.202,83120,3514264060.0,0.0,0.0,0.273,0.72,adPrice,2014-07-16
3188,BVH2014-07-15,BVH,37.858,37.858,38.312,37.858,37.96,59560,2501850110.0,0.0,0.0,0.36,0.96,adPrice,2014-07-15
3189,BVH2014-07-14,BVH,37.317,37.498,38.221,37.317,37.552,110740,4602545200.0,0.0,0.0,0.181,0.49,adPrice,2014-07-14
3190,BVH2014-07-11,BVH,37.68,37.317,37.95,37.317,37.524,71710,2977999870.0,0.0,0.0,-0.633,-1.67,adPrice,2014-07-11
3191,BVH2014-07-10,BVH,39.214,37.95,39.214,37.498,38.158,258520,10917917700.0,0.0,0.0,-1.175,-3.0,adPrice,2014-07-10
3192,BVH2014-07-09,BVH,39.035,39.125,39.214,38.943,39.079,191920,8300105200.0,0.0,0.0,0.09,0.23,adPrice,2014-07-09
3193,BVH2014-07-08,BVH,38.943,39.035,39.305,38.672,38.962,88010,3794659070.0,0.0,0.0,-0.27,-0.69,adPrice,2014-07-08
3194,BVH2014-07-07,BVH,39.397,39.305,39.937,39.305,39.614,149410,6549426200.0,0.0,0.0,0.542,1.4,adPrice,2014-07-07
3195,BVH2014-07-04,BVH,37.95,38.763,38.763,37.68,38.456,485500,20663099400.0,0.0,0.0,1.175,3.13,adPrice,2014-07-04
3196,BVH2014-07-03,BVH,37.317,37.588,37.768,37.317,37.498,169440,7032224800.0,0.0,0.0,0.271,0.73,adPrice,2014-07-03
3197,BVH2014-07-02,BVH,37.68,37.317,37.68,37.228,37.345,110490,4566320100.0,0.0,0.0,0.0,0.0,adPrice,2014-07-02
3198,BVH2014-07-01,BVH,37.228,37.317,37.768,36.865,37.254,90070,3713854980.0,0.0,0.0,0.27,0.73,adPrice,2014-07-01
3199,BVH2014-06-30,BVH,37.498,37.047,37.588,36.865,37.2,56940,2344375040.0,0.0,0.0,-0.27,-0.72,adPrice,2014-06-30
3200,BVH2014-06-27,BVH,37.768,37.317,37.768,37.138,37.488,120570,5001934800.0,0.0,0.0,-0.451,-1.19,adPrice,2014-06-27
3201,BVH2014-06-26,BVH,36.324,37.768,37.95,36.324,37.308,403090,16643863600.0,0.0,0.0,1.444,3.98,adPrice,2014-06-26
3202,BVH2014-06-25,BVH,36.052,36.324,36.324,35.963,36.198,158530,6351000100.0,0.0,0.0,0.272,0.75,adPrice,2014-06-25
3203,BVH2014-06-24,BVH,35.691,36.052,36.052,35.511,35.753,114710,4538875900.0,0.0,0.0,0.361,1.01,adPrice,2014-06-24
3204,BVH2014-06-23,BVH,35.781,35.691,35.781,35.6,35.691,64900,2563439100.0,0.0,0.0,0.0,0.0,adPrice,2014-06-23
3205,BVH2014-06-20,BVH,35.511,35.691,35.781,35.24,35.673,763870,30155411500.0,0.0,0.0,0.18,0.51,adPrice,2014-06-20
3206,BVH2014-06-19,BVH,35.24,35.511,35.6,34.696,35.14,366120,14236956700.0,0.0,0.0,0.0,0.0,adPrice,2014-06-19
3207,BVH2014-06-18,BVH,36.142,35.511,36.142,35.511,35.763,129000,5105247200.0,0.0,0.0,-0.452,-1.26,adPrice,2014-06-18
3208,BVH2014-06-17,BVH,36.142,35.963,36.324,35.872,36.061,78680,3140139010.0,0.0,0.0,-0.271,-0.75,adPrice,2014-06-17
3209,BVH2014-06-16,BVH,36.775,36.234,36.775,36.052,36.414,100210,4038524930.0,98000.0,3949498110.0,-0.18,-0.49,adPrice,2014-06-16
3210,BVH2014-06-13,BVH,35.963,36.414,36.414,35.872,36.17,293380,11744740400.0,0.0,0.0,0.633,1.77,adPrice,2014-06-13
3211,BVH2014-06-12,BVH,35.781,35.781,36.052,35.691,35.809,220430,8734665700.0,0.0,0.0,0.0,0.0,adPrice,2014-06-12
3212,BVH2014-06-11,BVH,35.691,35.781,36.142,35.24,35.763,185600,7345972200.0,115000.0,4551584800.0,0.27,0.76,adPrice,2014-06-11
3213,BVH2014-06-10,BVH,35.419,35.511,35.963,35.24,35.584,174730,6880771100.0,0.0,0.0,-0.452,-1.26,adPrice,2014-06-10
3214,BVH2014-06-09,BVH,35.24,35.963,36.504,34.97,35.791,157250,6229297200.0,0.0,0.0,0.723,2.05,adPrice,2014-06-09
3215,BVH2014-06-06,BVH,33.884,35.24,35.24,33.884,34.363,141740,5390530000.0,0.0,0.0,1.356,4.0,adPrice,2014-06-06
