|createdDate|displayLevel|displayOrder|exchangeCode|fiscalDate|id|itemCode|itemName|locale|modelType|modifiedDate|numericValue|reportType|rowNo|secCode
105|2011-02-21T00:00:00|3|1900|HOSTC|2010-12-31T00:00:00|VIC14140ANNUAL31-DEC-10VN1|14140|Cổ phiếu quỹ|VN|1|2018-11-21T14:19:00|-720199415988|ANNUAL|8|VIC
106|2011-02-21T00:00:00|3|1910|HOSTC|2010-12-31T00:00:00|VIC14150ANNUAL31-DEC-10VN1|14150|Chênh lệch đánh giá lại tài sản|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
107|2011-02-21T00:00:00|3|1920|HOSTC|2010-12-31T00:00:00|VIC14160ANNUAL31-DEC-10VN1|14160|Chênh lệch tỷ giá hối đoái|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
108|2011-02-21T00:00:00|3|1925|HOSTC|2010-12-31T00:00:00|VIC14191ANNUAL31-DEC-10VN1|14191|Các Quỹ|VN|1|2018-11-21T14:19:00|4525675236|ANNUAL|8|VIC
109|2011-02-21T00:00:00|4|1930|HOSTC|2010-12-31T00:00:00|VIC14170ANNUAL31-DEC-10VN1|14170|Quỹ đầu tư phát triển|VN|1|2018-11-21T14:19:00|1762837618|ANNUAL|8|VIC
110|2011-02-21T00:00:00|4|1940|HOSTC|2010-12-31T00:00:00|VIC14180ANNUAL31-DEC-10VN1|14180|Quỹ dự phòng tài chính|VN|1|2018-11-21T14:19:00|2762837618|ANNUAL|8|VIC
111|2011-02-21T00:00:00|4|1950|HOSTC|2010-12-31T00:00:00|VIC14190ANNUAL31-DEC-10VN1|14190|Quỹ khác thuộc vốn chủ sở hữu|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
112|2011-02-21T00:00:00|3|1960|HOSTC|2010-12-31T00:00:00|VIC14200ANNUAL31-DEC-10VN1|14200|Lợi nhuận sau thuế chưa phân phối|VN|1|2018-11-21T14:19:00|2309813212524|ANNUAL|8|VIC
113|2011-02-21T00:00:00|4|1961|HOSTC|2010-12-31T00:00:00|VIC14220ANNUAL31-DEC-10VN1|14220|Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
114|2011-02-21T00:00:00|4|1962|HOSTC|2010-12-31T00:00:00|VIC14230ANNUAL31-DEC-10VN1|14230|Lợi nhuận sau thuế chưa phân phối kỳ này|VN|1|2018-11-21T14:19:00|2309813212524|ANNUAL|8|VIC
115|2011-02-21T00:00:00|3|1963|HOSTC|2010-12-31T00:00:00|VIC14240ANNUAL31-DEC-10VN1|14240|Lợi ích cổ đông không kiểm soát|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
116|2011-02-21T00:00:00|3|1965|HOSTC|2010-12-31T00:00:00|VIC14201ANNUAL31-DEC-10VN1|14201|Quỹ hỗ trợ sắp xếp doanh nghiệp|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
117|2011-02-21T00:00:00|2|1980|HOSTC|2010-12-31T00:00:00|VIC14300ANNUAL31-DEC-10VN1|14300|Nguồn kinh phí và quỹ khác|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
