tradingdate,open,high,low,close,volume,adj_close,SMA_20,SMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,VOLUME_SMA_20,CDL_DOJI_10_0.1,CDL_SHOOTINGSTAR,CDL_HAMMER,CDL_HANGINGMAN,CDL_EVENINGSTAR,CDL_MORNINGSTAR,CDL_INVERTEDHAMMER,VOLUME_VS_MA20,symbol,X2 VOLUME SMA20,X1.5_VOLUME SMA20,X0.5_VOLUME SMA20,MA20 > MA50,PRICE > BBU20,PRICE < BBL20,RSI > 70,RSI < 30,MA20 X MA50,MACD X 0
2006-02-14,324.61,325.59,324.61,325.59,1530315,325.59,313.7535000000001,311.8903999999996,299.04411894573354,313.7535000000001,328.46288105426663,9.376393285981855,0.9023452773550468,71.67062701388748,5.49099092601557,1.893942120957938,3.597048805057632,1164496.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314143516667853,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-02-15,327.1,327.67,327.1,327.67,1409350,327.67,314.81950000000006,312.25439999999963,299.3407436223158,314.81950000000006,330.2982563776843,9.833416530859267,0.9151011775896462,73.88428383940878,5.780373541186009,1.7466597889027016,4.033713752283307,1155580.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.219603902836333,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-02-16,330.8,331.06,330.8,331.06,1734548,331.06,316.12450000000007,312.7119999999996,299.8122770061945,316.12450000000007,332.43672299380563,10.32012576931276,0.9578008774669023,77.03405306864411,6.313363803605796,1.8237200410579906,4.489643762547805,1184193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4647504820791535,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-02-17,335.27,339.83,335.27,339.83,1546490,339.83,317.9045000000001,313.3531999999996,299.5330727555121,317.9045000000001,336.2759272444881,11.557827740398775,1.0967282701614323,82.81013993539246,7.714299063829742,2.5797242410255494,5.1345748228041925,1199629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2891402258531597,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2006-02-20,351.45,353.96,351.45,353.96,1754430,353.96,320.2610000000001,314.20579999999956,296.792555739684,320.2610000000001,343.72944426031614,14.655824006242446,1.2179640803243013,88.03261080297708,10.404469468759203,4.215915716764008,6.188553751995195,1155869.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5178443587273476,^VNINDEX,False,True,False,True,True,False,True,False,0,False
2006-02-21,366.72,366.72,366.46,366.46,2065250,366.46,323.1370000000001,315.29319999999956,292.8233251320545,323.1370000000001,353.45067486794574,18.76211939081294,1.2145784895550655,90.71891393891772,13.73783299812834,6.039423396906516,7.698409601221824,1208777.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708544376446451,^VNINDEX,False,True,False,True,True,False,True,False,0,False
2006-02-22,373.28,373.28,364.44,364.44,2245670,364.44,325.8400000000001,316.3333999999996,291.22304750559937,325.8400000000001,360.4569524944008,21.247822547508417,1.0575303026204206,87.30826513388342,15.551972200750356,6.2828500796228255,9.26912212112753,1269402.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.769076396178517,^VNINDEX,False,True,False,True,True,False,True,False,0,False
2006-02-23,367.91,368.93,367.91,368.93,1527620,368.93,328.76050000000015,317.4547999999996,290.17779326499425,328.76050000000015,367.34320673500605,23.471619452462132,1.0205635296130515,88.35615409264663,17.11011159248818,6.272791577088521,10.83732001539966,1282625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191010622746321,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2006-02-24,373.31,373.5,373.31,373.5,1800600,373.5,331.7665000000001,318.6789999999995,289.27539821386694,331.7665000000001,374.2576017861333,25.615064683223395,0.9910851713148499,89.32247099415261,18.466268503969673,6.1031587908560105,12.363109713113662,1337025.15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3467211144083566,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-02-27,377.4,379.57,377.4,379.57,2128210,379.57,335.3295000000001,320.02419999999955,289.48511867579055,335.3295000000001,381.1738813242097,27.34288592218075,0.9825073293838661,90.45548240446495,19.84918210796735,5.988857915882951,13.8603241920844,1392480.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5283587603174236,^VNINDEX,False,True,False,True,False,False,True,False,0,False
2006-02-28,383.19,390.65,383.19,390.65,1799310,390.65,339.5200000000001,321.57539999999955,289.70828089696636,339.5200000000001,389.33171910303383,29.342435852399696,1.0132326380288073,92.10278454624144,21.880955724774424,6.416505226152019,15.464450498622405,1458075.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2340306211135206,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2006-03-01,402.15,402.15,401.9,401.9,1774230,401.9,344.07200000000006,323.29759999999953,289.1875914307212,344.07200000000006,398.9564085692789,31.90286252254111,1.0268162808660448,93.3565356647382,24.35279655029916,7.110676841341405,17.242119708957755,1494532.15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1871474293811612,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2006-03-02,409.77,412.82,409.77,412.82,745230,412.82,349.04800000000006,325.2163999999995,288.4746535182381,349.04800000000006,409.62134648176203,34.70774591561158,1.0264031434948129,94.30212966495208,27.042526496623736,7.840325430132786,19.20220106649095,1497287.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4977201600908684,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2006-03-03,415.56,415.56,397.95,397.95,3618350,397.95,353.32950000000005,326.84079999999955,291.650514445764,353.32950000000005,415.00848555423613,34.913012105831,0.8617155794558575,78.01758510246418,26.445415822375935,5.794571804707989,20.650844017667946,1659437.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.180467581894385,^VNINDEX,True,True,False,True,False,False,True,False,0,False
2006-03-06,401.36,409.76,401.36,409.76,2253280,409.76,358.16050000000007,328.7371999999995,294.7193138588218,358.16050000000007,421.60168614117833,35.426121049740686,0.9066719361549566,80.84653400806808,27.03977361184974,5.111143675345435,21.928629936504304,1702448.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.323552402006369,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-07,413.05,413.33,413.05,413.33,890490,413.33,362.87950000000006,330.7221999999995,297.7876392261704,362.87950000000006,427.9713607738297,35.87519315576087,0.8875330909289636,81.61668611450793,27.382556420329195,4.363141187059913,23.01941523326928,1695117.65,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5253263689396427,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-08,412.98,412.98,409.28,409.28,2020010,409.28,367.09350000000006,332.61799999999954,301.4463436944936,367.09350000000006,432.74065630550655,35.76590503809328,0.8213124708987685,77.7950226979224,26.539926963287826,2.816409384014836,23.72351757927299,1732973.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1656322645182748,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-09,413.2,413.2,412.12,412.12,1525430,412.12,371.4225,334.62839999999954,305.88833612344064,371.4225,436.9566638765594,35.28820352916658,0.8105059833879783,78.55339089866203,25.780897509555757,1.6459039442262124,24.134993565329545,1738207.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775881516768586,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-10,415.45,415.45,414.36,414.36,1767790,414.36,375.882,336.6789999999995,311.4146043336641,375.882,440.3493956663359,34.30193287592165,0.7984299241677972,79.1580119780913,25.017525218845094,0.7060253228124402,24.311499896032654,1757615.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005789009044443,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-13,422.97,424.46,422.97,424.46,2060760,424.46,380.882,338.9689999999995,317.64304757350976,380.882,444.12095242649025,33.20658494047513,0.8445502995219252,81.66759785915045,25.298625109881073,0.789700171078735,24.508924938802338,1809868.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1386243799030333,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-14,431.1,432.21,431.1,432.21,2059380,432.21,386.213,341.4303999999995,324.56108580425274,386.213,447.8649141957473,31.926379586263167,0.8730378902263898,83.32661791072911,26.00397604071702,1.1960408815317471,24.807935159185273,1836321.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214703482734558,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-15,435.41,435.41,427.59,427.59,752050,427.59,391.209,343.7969999999995,333.26011635242725,391.209,449.15788364757276,29.625537064624154,0.8139059608228003,78.75136300548881,25.370709506142134,0.45021947756548997,24.920490028576644,1803456.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41700481364561964,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-16,434.56,434.56,432.86,432.86,2093300,432.86,396.299,346.2857999999996,342.653669951617,396.299,449.94433004838294,27.07315943183453,0.840765915383739,80.09402969721926,25.10242590581356,0.14554870178953294,24.95687720402403,1821394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1492845589696683,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-17,436.59,443.19,436.59,443.19,2043360,443.19,401.467,349.00319999999954,350.74233022286035,401.467,452.1916697771396,25.26965841632794,0.9112693111981928,82.43673081782435,25.762075362029407,0.6441585264043042,25.117916835625103,1846237.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1067698494911948,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-20,450.15,453.48,450.15,453.48,2145030,453.48,406.4429999999999,351.8967999999996,355.81062652215263,406.4429999999999,457.0753734778472,24.914870462941817,0.9644953097110858,84.40553993822454,27.0592603237572,1.5530747905056792,25.50618553325152,1865767.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149677009595247,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-21,461.56,462.69,461.56,462.69,2175570,462.69,411.2544999999999,355.00059999999957,358.4903828463854,411.2544999999999,464.0186171536144,25.660080146777492,0.987409841903103,85.92622031570285,28.639204027529217,2.506414795422156,26.13278923210706,1871283.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1626084449523548,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-22,468.73,468.73,459.36,459.36,1262310,459.36,416.00049999999993,358.0821999999996,363.86162449428735,416.00049999999993,468.1393755057125,25.066736941764535,0.9158077785475965,82.78297751800281,28.74049343368057,2.086163361258805,26.654330072421764,1822115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6927716711701316,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-23,460.21,460.21,459.42,459.42,2191970,459.42,420.5249999999999,361.1687999999995,369.8248802762731,420.5249999999999,471.2251197237267,24.112773187671035,0.883578975867762,82.79518971520801,28.239374964622357,1.2680359137604746,26.971339050861882,1855333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1814429000077076,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-24,457.94,457.94,456.06,456.06,1876630,456.06,424.6529999999999,364.1557999999996,376.5633158255302,424.6529999999999,472.7426841744696,22.648931798183327,0.8265461245914537,79.39876329488936,26.873344229639258,-0.07839585697809781,26.951740086617356,1859134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094105617425744,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-27,460.46,463.0,460.46,463.0,2077880,463.0,428.8244999999999,367.26579999999956,382.6659127274195,428.8244999999999,474.9830872725803,21.527961799095163,0.8701965551738343,81.12139298247331,26.275881200264564,-0.5406871090822349,26.8165683093468,1856618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1191747575430164,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-28,467.6,467.6,466.47,466.47,2138920,466.47,432.6154999999999,370.4689999999996,387.1720549391282,432.6154999999999,478.05894506087157,21.00869943905001,0.8724904653977257,81.93477881997475,25.778263276458972,-0.8306440263102601,26.608907302769232,1873598.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1416106492399518,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-29,471.41,474.79,471.41,474.79,1042120,474.79,436.25999999999993,373.8377999999996,389.5799562982184,436.25999999999993,482.94004370178146,21.400102554339856,0.9127031269095577,83.74335241578048,25.998164476263923,-0.4885942612042484,26.486758737468172,1836993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5672966636236502,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-03-30,492.08,493.41,492.08,493.41,1013310,493.41,440.2895,377.6067999999996,388.7393615035789,440.2895,491.83963849642106,23.416474159125343,1.015231399462564,86.90339342120612,28.073485234181305,1.2693811973705067,26.8041040368108,1850397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547617619354117,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2006-03-31,507.1,507.1,503.56,503.56,2240400,503.56,445.5699999999999,381.5933999999997,390.9075207294757,445.5699999999999,500.23247927052404,24.535978306674227,1.0304369722511861,88.24480656100909,30.306570916866633,2.8019735040446676,27.504597412821965,1781499.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2575922698827589,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2006-04-03,520.53,523.32,520.53,523.32,1084730,523.32,451.2479999999999,385.9231999999996,389.51009281162516,451.2479999999999,512.9859071883745,27.36318263499216,1.0836932549405516,90.32285869394498,33.868013906303474,5.090733194785209,28.777280711518266,1723072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295326022360064,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2006-04-04,536.3,536.3,505.42,505.42,1216810,505.42,455.85249999999985,389.8527999999996,392.40070983612475,455.85249999999985,519.304290163875,27.838737382760925,0.8905918168107126,77.03733487054261,33.35149856739406,3.659374284700636,29.692124282693424,1739388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6995621448463483,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-05,517.5,521.12,517.5,521.12,1199480,521.12,461.4444999999999,394.0675999999996,395.7237454471161,461.4444999999999,527.1652545528837,28.48479266862377,0.9540080253642007,79.83847984879168,34.374134215288564,3.745607946076113,30.62852626921245,1698361.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062571778740863,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-06,533.87,533.87,532.69,532.69,1410590,532.69,467.47299999999984,398.51099999999957,398.8985927914747,467.47299999999984,536.047407208525,29.338339201847024,0.9755199691459561,81.61808045681691,35.92207590136974,4.234839705725829,31.68723619564391,1692619.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333769048507358,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-07,540.94,544.71,540.94,544.71,1175770,544.71,473.9904999999999,403.1375999999995,402.1472624685486,473.9904999999999,545.8337375314511,30.314209897224213,0.9921792393406608,83.27021503961491,37.8692654591772,4.945623410826634,32.923642048350565,1663018.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070095732548977,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-10,551.26,551.26,540.36,540.36,6222716,540.36,479.78549999999996,407.77859999999947,406.1821665224978,479.78549999999996,553.3888334775021,30.681766530044005,0.9114929116526732,80.45208306721322,37.90981836956274,3.988941056969743,33.920877312593,1871116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.325670349833412,^VNINDEX,True,True,False,True,False,False,True,False,0,False
2006-04-11,536.49,536.49,528.63,528.63,5516490,528.63,484.6065,412.2143999999995,411.46995693840654,484.6065,557.7430430615934,30.183888603059778,0.8009678756823707,73.2527991038541,35.632334197723026,1.3691655081040182,34.26316868961901,2043971.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.698907098424743,^VNINDEX,True,True,False,True,False,False,True,False,0,False
2006-04-13,546.81,551.6,546.81,551.6,975470,551.6,490.80699999999996,417.0291999999995,417.0328942175501,490.80699999999996,564.5811057824499,30.062369029964888,0.9120212597308234,77.49900788802647,36.31840934495301,1.6441925242672042,34.67421682068581,2055142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47464828234806844,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-14,558.38,558.38,555.15,555.15,954670,555.15,496.9214999999999,421.86619999999954,423.1007467459158,496.9214999999999,570.7422532540841,29.711233365464828,0.8943911260264643,78.07823718564667,36.53596936127815,1.4894020324738761,35.04656732880427,1998211.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47776228670111115,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-17,561.32,561.32,561.09,561.09,1037810,561.09,502.8164999999999,426.8415999999995,428.27386809717336,502.8164999999999,577.3591319028264,29.650034118938642,0.8908736417837059,79.05003288759727,36.73169928471464,1.348105564728293,35.383593719986344,1947933.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532774779101836,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-18,569.17,570.94,569.17,570.94,1090580,570.94,508.68949999999995,431.9975999999995,432.1389960238655,508.68949999999995,585.2400039761344,30.09714333641031,0.9065975843830333,80.58687554673546,37.42147399250376,1.6303042180139329,35.79116977448983,1895211.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754397939691474,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-19,576.11,576.11,571.16,571.16,1163290,571.16,514.1129999999999,437.0417999999995,436.0127815367965,514.1129999999999,592.2132184632034,30.382510639957918,0.8652166480614742,80.62106931817522,37.1820929981626,1.1127385789382203,36.06935441922438,1844597.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6306471336589292,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-20,571.63,571.63,569.79,569.79,1666230,569.79,519.6344999999999,441.9375999999995,442.18707435523993,519.6344999999999,597.0819256447598,29.808423283965933,0.8238035324121427,79.67986754029887,36.08178132543321,0.009941524967061355,36.07183980046615,1864793.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8935199413254005,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-21,587.46,591.39,587.46,591.39,1749010,591.39,526.233,447.25459999999947,447.9479050968176,526.233,604.5180949031824,29.753016212659567,0.9161520151478496,83.04143061621892,37.411221934100695,1.0715057069076366,36.33971622719306,1842645.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491843058455146,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-04-24,612.8,615.14,612.8,615.14,1215300,615.14,534.1869999999999,453.0539999999995,453.7411637870504,534.1869999999999,614.6328362129493,30.118979388472372,1.0031522065710656,85.81927392285694,40.71413505267162,3.499535060382854,37.21459999228877,1809578.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6715927485445784,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2006-04-25,638.86,638.86,632.69,632.69,3766730,632.69,542.6714999999999,459.21859999999947,458.3469127730217,542.6714999999999,626.9960872269781,31.077580903724716,1.033761877527461,87.45458958247718,44.53156584251633,5.853572680182047,38.67799316233428,1894021.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9887474338329774,^VNINDEX,False,True,False,True,True,False,True,False,0,False
2006-04-26,625.28,625.28,621.53,621.53,4274170,621.53,550.4245,465.13739999999945,467.04225453371225,550.4245,633.8067454662877,30.29743242398829,0.9263827365308163,81.05359900132737,44.86567719205266,4.9501472237746995,39.91552996827796,2000783.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1362478044854223,^VNINDEX,True,True,False,True,False,False,True,False,0,False
2006-04-27,617.47,617.47,594.02,594.02,8291350,594.02,556.386,470.4643999999995,478.6271488253558,556.386,634.1448511746441,27.951404663181382,0.7419917439075528,67.86696151845292,40.58311598077432,0.5340688099970947,40.04904717077723,2363245.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5084593207484644,^VNINDEX,True,True,False,True,False,False,False,False,0,False
2006-04-28,584.08,595.48,584.08,595.48,4498880,595.48,561.4894999999999,475.75279999999947,487.63336322721364,561.4894999999999,635.3456367727862,26.307219199214334,0.7301129024969837,68.16299505754483,36.9268986398547,-2.4977188247380226,39.42461746459272,2537523.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7729410065040574,^VNINDEX,False,True,False,True,False,False,False,False,0,False
2006-05-03,611.72,612.11,611.72,612.11,2701410,612.11,566.917,481.1983999999995,494.95715339093726,566.917,638.8768466090628,25.386378114984296,0.8140153997653762,71.39555592775886,35.7794338808236,-2.916146867015293,38.695580747838896,2560574.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0550016064755474,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2006-05-04,609.52,609.52,601.34,601.34,4262720,601.34,570.818,486.1459999999995,500.29001105943655,570.818,641.3459889405634,24.71120004644683,0.7163821800287122,66.67406074903737,32.83103589199709,-4.691635884673445,37.522671776670535,2719473.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5674797087583636,^VNINDEX,False,True,False,True,False,False,False,False,0,False
2006-05-05,602.59,602.59,593.89,593.89,5488960,593.89,575.2415,490.69459999999947,510.8442052509183,575.2415,639.6387947490816,22.389655387895917,0.6447925729851094,63.543619395427065,29.104773962685385,-6.734318251188121,35.839092213873506,2933081.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8713971549305504,^VNINDEX,False,True,False,True,False,False,False,False,0,False
2006-05-08,586.46,586.46,574.25,574.25,3244620,574.25,577.8979999999999,494.8907999999995,518.4576697182752,577.8979999999999,637.3383302817247,20.571218547814585,0.4693137640495118,56.069724564432924,23.303078175037058,-10.028811231069156,33.331889406106214,3035338.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0689483936601072,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-09,547.33,547.33,546.4,546.4,3677509,546.4,578.5835,498.44019999999955,520.9558558437437,578.5835,636.2111441562562,19.920251495680827,0.2207633552333403,47.532210280655626,15.073029069123322,-14.607088269586313,29.680117338709636,3148684.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1679510258927994,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-10,521.12,521.12,520.82,520.82,5272590,520.82,577.3889999999999,501.38659999999953,516.1266164681718,577.3889999999999,638.651383531828,21.220488624420646,0.038305590325177434,41.31032927063669,5.590306891828277,-19.271848357505085,24.862155249333362,3353525.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5722529597771777,^VNINDEX,False,True,False,True,False,False,False,False,0,False
2006-05-11,535.47,542.95,535.47,542.95,6005260,542.95,577.5184999999999,504.65419999999955,516.5595619268952,577.5184999999999,638.4774380731046,21.110644273076872,0.21646077595262775,47.68981283047274,1.6783759201686053,-18.547023463331804,20.22539938350041,3342652.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7965553074475331,^VNINDEX,False,True,False,True,False,False,False,False,0,False
2006-05-12,567.69,567.69,566.76,566.76,3506090,566.76,579.425,508.1763999999995,522.446186920048,579.425,636.4038130799519,19.66736439744641,0.3888621988121391,53.54114815599513,2.0050231943453127,-14.576300951324079,16.58132414566939,3242132.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814147953764195,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-15,590.04,590.25,590.04,590.25,6708760,590.25,581.3575,511.94339999999943,525.6777288528388,581.3575,637.0372711471612,19.15508827086989,0.579853956084852,58.47602114132157,5.280025848927949,-9.041038637393154,14.321064486321102,3528796.95,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9011465083022132,^VNINDEX,False,True,False,True,False,False,False,False,0,False
2006-05-16,577.19,577.19,564.52,564.52,3951320,564.52,581.826,514.9773999999994,526.8833697753732,581.826,636.7686302246268,18.886275355390367,0.3425084499117862,51.964856305916875,4.110330234007961,-8.168587401850512,12.278917635858473,3678629.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0741283006909,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-17,576.25,576.25,575.54,575.54,8072330,575.54,582.5485000000001,518.5291999999995,528.3404654386936,582.5485000000001,636.7565345613066,18.61065115138275,0.43535552380086856,54.31133099369345,4.647306461155267,-6.1052889397625645,10.752595400917832,4030355.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0028828970903794,^VNINDEX,True,True,False,True,False,False,False,False,0,False
2006-05-18,568.81,568.81,566.11,566.11,5891121,566.11,582.307,521.6561999999996,527.8517787260023,582.307,636.7622212739977,18.703268644889285,0.3512814784233184,51.97174578734934,3.6948188144684764,-5.646221269159485,9.341040083627961,4270382.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3795300538066555,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-19,557.28,562.33,557.28,562.33,3288910,562.33,581.8655000000001,524.6361999999995,526.9150093834479,581.8655000000001,636.8159906165523,18.88769504861594,0.32224453520970403,51.022937071331654,2.450336259953133,-5.512563058939863,7.962899318892996,4376663.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7514651286305196,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-22,558.15,558.15,553.37,553.37,4906590,553.37,581.0445000000001,527.5179999999996,524.9187891448145,581.0445000000001,637.1702108551857,19.318902719218787,0.25345969272972557,48.75100258001961,0.3443317010038527,-6.094854094311314,6.439185795315167,4538681.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081060656051763,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-23,540.56,540.56,538.6,538.6,2842020,538.6,578.4050000000001,530.0475999999995,519.5736408452113,578.4050000000001,637.2363591547888,20.34261776948288,0.16170252929844114,45.17966788169345,-3.091213577061353,-7.624319497901216,4.533105920839863,4593332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187273203852889,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-24,546.21,559.55,546.21,559.55,4074530,559.55,575.6255000000001,532.9513999999995,518.7797745758348,575.6255000000001,632.4712254241654,19.750940646015597,0.3586041441106633,50.6967650494176,-2.7069281458536807,-5.792027253354835,3.0850991075011542,4736293.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.8602781901079399,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-25,551.57,551.57,543.41,543.41,5343031,543.41,571.1615,535.3303999999995,519.1228261986844,571.1615,623.2001738013157,18.22205236218326,0.23335696345802676,46.789926037707595,-4.499919696598681,-6.0680150432798685,1.568095346681187,4815108.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1096387432428705,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-26,543.67,545.39,543.67,545.39,1575850,545.39,567.3545,537.5939999999995,519.6524302440663,567.3545,615.0565697559338,16.81561343249546,0.26977414069891753,47.32619945020954,-5.4167840315375315,-5.587903502574974,0.1711194710374433,4680192.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33670623231089075,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2006-05-29,540.56,540.56,537.3,537.3,2756070,537.3,564.5184999999999,539.7881999999995,516.7507212050778,564.5184999999999,612.286278794922,16.923370552044673,0.2150956074715646,45.31656352048482,-7.017965197018839,-5.751267734445026,-1.2666974625738132,4403428.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6258918405749992,^VNINDEX,False,False,False,True,False,False,False,False,0,False
